task_id,project_id,account_id,assigned_user_id,created_date,completed_date,status
T55835,P22193,A1270,U10902,2026-07-16,2026-08-03,Completed
T55836,P22193,A1270,U10901,2026-05-25,,In Progress
T55837,P22193,A1270,U10901,2026-06-15,2026-06-20,Completed
T55838,P22193,A1270,U10901,2026-06-11,,In Progress
T55839,P22194,A1270,U10901,2026-06-20,,Open
T55840,P22194,A1270,U10902,2026-08-24,,In Progress
T55841,P22194,A1270,U10902,2026-08-08,,In Progress
T55842,P22194,A1270,U10901,2026-07-30,2026-08-09,Completed
T55843,P22194,A1270,U10902,2026-09-07,,Open
T55844,P22194,A1270,U10902,2026-06-15,2026-06-27,Completed
T55845,P22194,A1270,U10902,2026-06-26,2026-07-10,Completed
T55846,P22194,A1270,U10902,2026-09-19,2026-10-08,Completed
T55847,P22194,A1270,U10902,2026-06-17,,In Progress
T55848,P22194,A1270,U10901,2026-08-07,2026-08-27,Completed
T55849,P22194,A1270,U10902,2026-10-11,,In Progress
T55850,P22194,A1270,U10901,2026-10-08,,Open
T55851,P22194,A1270,U10901,2026-08-11,2026-08-11,Completed
T55852,P22194,A1270,U10902,2026-10-08,,Open
T55853,P22194,A1270,U10902,2026-09-13,,Open
T55854,P22194,A1270,U10902,2026-06-21,,Open
T55855,P22194,A1270,U10901,2026-07-26,2026-07-29,Completed
T55856,P22194,A1270,U10901,2026-07-05,,Open
T55857,P22194,A1270,U10902,2026-06-17,,Open
T55858,P22194,A1270,U10901,2026-06-20,2026-06-26,Completed
T55859,P22194,A1270,U10902,2026-08-26,,In Progress
T55860,P22195,A1270,U10901,2026-08-22,2026-08-28,Completed
T55861,P22195,A1270,U10902,2026-06-07,2026-06-16,Completed
T55862,P22195,A1270,U10902,2026-07-23,,Open
T55863,P22195,A1270,U10902,2026-05-10,2026-05-24,Completed
T55864,P22196,A1270,U10901,2026-08-19,,Open
T55865,P22196,A1270,U10901,2026-09-09,2026-09-24,Completed
T55866,P22196,A1270,U10901,2026-10-17,2026-10-22,Completed
T55867,P22196,A1270,U10902,2026-10-19,,In Progress
T55868,P22196,A1270,U10902,2026-07-09,2026-07-21,Completed
T55869,P22196,A1270,U10901,2026-07-18,,Open
T55870,P22196,A1270,U10901,2026-09-26,,In Progress
T55871,P22196,A1270,U10902,2026-07-04,,In Progress
T55872,P22196,A1270,U10902,2026-09-03,2026-09-23,Completed
T55873,P22196,A1270,U10902,2026-07-19,2026-07-26,Completed
T55874,P22196,A1270,U10901,2026-09-29,2026-10-06,Completed
T55875,P22196,A1270,U10901,2026-09-08,,Open
T55876,P22196,A1270,U10901,2026-09-27,,In Progress
T55877,P22196,A1270,U10901,2026-09-14,,In Progress
T55878,P22196,A1270,U10901,2026-10-12,,In Progress
T55879,P22197,A1271,U10903,2026-10-04,2026-10-06,Completed
T55880,P22197,A1271,U10903,2026-09-21,,In Progress
T55881,P22197,A1271,U10903,2026-09-03,2026-09-08,Completed
T55882,P22197,A1271,U10903,2026-08-31,,In Progress
T55883,P22197,A1271,U10903,2026-10-14,,Open
T55884,P22197,A1271,U10903,2026-08-06,2026-08-26,Completed
T55885,P22197,A1271,U10903,2026-09-05,,Open
T55886,P22197,A1271,U10903,2026-07-07,2026-07-10,Completed
T55887,P22197,A1271,U10903,2026-06-19,2026-06-29,Completed
T55888,P22197,A1271,U10903,2026-07-17,2026-07-17,Completed
T55889,P22197,A1271,U10903,2026-08-19,,In Progress
T55890,P22197,A1271,U10903,2026-06-29,2026-07-04,Completed
T55891,P22197,A1271,U10903,2026-07-11,2026-07-24,Completed
T55892,P22197,A1271,U10903,2026-06-24,2026-06-25,Completed
T55893,P22197,A1271,U10903,2026-10-11,,In Progress
T55894,P22197,A1271,U10903,2026-08-29,2026-09-02,Completed
T55895,P22197,A1271,U10903,2026-10-10,,In Progress
T55896,P22197,A1271,U10903,2026-07-07,2026-07-23,Completed
T55897,P22198,A1271,U10903,2026-09-21,2026-10-11,Completed
T55898,P22198,A1271,U10903,2026-10-21,,Open
T55899,P22198,A1271,U10903,2026-10-18,2026-10-26,Completed
T55900,P22198,A1271,U10903,2026-09-15,,Open
T55901,P22198,A1271,U10903,2026-10-20,2026-10-21,Completed
T55902,P22199,A1271,U10903,2026-09-04,2026-09-13,Completed
T55903,P22199,A1271,U10903,2026-10-13,2026-10-30,Completed
T55904,P22199,A1271,U10903,2026-09-05,2026-09-20,Completed
T55905,P22199,A1271,U10903,2026-10-28,,In Progress
T55906,P22200,A1271,U10903,2026-09-02,2026-09-19,Completed
T55907,P22200,A1271,U10903,2026-10-16,,In Progress
T55908,P22200,A1271,U10903,2026-08-20,,In Progress
T55909,P22200,A1271,U10903,2026-10-04,,In Progress
T55910,P22200,A1271,U10903,2026-07-16,2026-08-02,Completed
T55911,P22200,A1271,U10903,2026-10-22,,Open
T55912,P22201,A1271,U10903,2026-09-05,,Open
T55913,P22201,A1271,U10903,2026-08-25,,Open
T55914,P22201,A1271,U10903,2026-10-08,,In Progress
T55915,P22201,A1271,U10903,2026-09-11,,In Progress
T55916,P22201,A1271,U10903,2026-09-06,,In Progress
T55917,P22201,A1271,U10903,2026-09-07,,In Progress
T55918,P22201,A1271,U10903,2026-11-14,2026-11-30,Completed
T55919,P22201,A1271,U10903,2026-12-02,2026-12-02,Completed
T55920,P22201,A1271,U10903,2026-08-28,2026-09-02,Completed
T55921,P22201,A1271,U10903,2026-10-10,,Open
T55922,P22201,A1271,U10903,2026-10-30,,Open
T55923,P22201,A1271,U10903,2026-10-27,,In Progress
T55924,P22201,A1271,U10903,2026-08-24,2026-09-02,Completed
T55925,P22201,A1271,U10903,2026-09-20,2026-10-03,Completed
T55926,P22201,A1271,U10903,2026-11-16,,In Progress
T55927,P22201,A1271,U10903,2026-10-10,,Open
T55928,P22201,A1271,U10903,2026-10-03,,Open
T55929,P22201,A1271,U10903,2026-10-21,2026-11-08,Completed
T55930,P22202,A1271,U10903,2026-10-06,2026-10-10,Completed
T55931,P22202,A1271,U10903,2026-11-28,,Open
T55932,P22202,A1271,U10903,2026-12-16,,Open
T55933,P22202,A1271,U10903,2026-09-29,,In Progress
T55934,P22203,A1271,U10903,2026-08-20,,Open
T55935,P22203,A1271,U10903,2026-08-10,,In Progress
T55936,P22204,A1272,U10904,2026-07-05,2026-07-23,Completed
T55937,P22204,A1272,U10905,2026-08-26,2026-08-26,Completed
T55938,P22204,A1272,U10905,2026-09-24,2026-10-07,Completed
T55939,P22204,A1272,U10905,2026-10-25,,In Progress
T55940,P22205,A1272,U10905,2026-10-04,,Open
T55941,P22205,A1272,U10904,2026-07-23,2026-08-06,Completed
T55942,P22205,A1272,U10904,2026-07-09,2026-07-29,Completed
T55943,P22205,A1272,U10905,2026-07-22,2026-08-01,Completed
T55944,P22205,A1272,U10905,2026-07-12,,Open
T55945,P22205,A1272,U10905,2026-08-05,,Open
T55946,P22206,A1272,U10905,2026-08-31,,Open
T55947,P22206,A1272,U10905,2026-07-30,,Open
T55948,P22206,A1272,U10904,2026-08-29,,In Progress
T55949,P22206,A1272,U10905,2026-09-11,2026-09-25,Completed
T55950,P22206,A1272,U10905,2026-09-29,,In Progress
T55951,P22206,A1272,U10904,2026-08-04,2026-08-19,Completed
T55952,P22206,A1272,U10905,2026-09-04,2026-09-21,Completed
T55953,P22206,A1272,U10905,2026-10-26,,In Progress
T55954,P22206,A1272,U10904,2026-09-09,,Open
T55955,P22206,A1272,U10904,2026-08-05,,Open
T55956,P22206,A1272,U10905,2026-07-04,,In Progress
T55957,P22207,A1272,U10905,2026-10-16,,In Progress
T55958,P22207,A1272,U10904,2026-08-21,,Open
T55959,P22207,A1272,U10904,2026-12-02,,In Progress
T55960,P22208,A1272,U10905,2026-11-19,,Open
T55961,P22208,A1272,U10904,2026-11-19,,In Progress
T55962,P22208,A1272,U10905,2026-11-07,,Open
T55963,P22208,A1272,U10904,2026-09-25,,In Progress
T55964,P22208,A1272,U10904,2026-10-14,2026-10-24,Completed
T55965,P22208,A1272,U10905,2026-10-22,,Open
T55966,P22208,A1272,U10904,2026-10-20,,Open
T55967,P22208,A1272,U10904,2026-10-19,,Open
T55968,P22209,A1272,U10905,2026-12-04,2026-12-05,Completed
T55969,P22209,A1272,U10905,2026-10-21,,In Progress
T55970,P22209,A1272,U10904,2026-09-07,2026-09-11,Completed
T55971,P22209,A1272,U10905,2026-12-20,2027-01-08,Completed
T55972,P22209,A1272,U10905,2026-10-31,,Open
T55973,P22209,A1272,U10905,2026-10-30,2026-11-18,Completed
T55974,P22209,A1272,U10905,2026-10-24,2026-10-28,Completed
T55975,P22209,A1272,U10905,2026-11-04,2026-11-13,Completed
T55976,P22209,A1272,U10905,2026-09-15,2026-09-27,Completed
T55977,P22209,A1272,U10905,2026-11-01,2026-11-02,Completed
T55978,P22209,A1272,U10904,2026-12-06,,Open
T55979,P22209,A1272,U10905,2026-11-11,,Open
T55980,P22209,A1272,U10904,2026-09-13,2026-09-29,Completed
T55981,P22209,A1272,U10904,2026-12-06,2026-12-10,Completed
T55982,P22210,A1272,U10904,2026-11-22,,In Progress
T55983,P22210,A1272,U10904,2026-09-20,2026-09-22,Completed
T55984,P22210,A1272,U10905,2026-10-29,,In Progress
T55985,P22210,A1272,U10904,2026-10-21,,In Progress
T55986,P22210,A1272,U10905,2026-11-04,2026-11-16,Completed
T55987,P22210,A1272,U10905,2026-09-01,,In Progress
T55988,P22210,A1272,U10905,2026-08-15,2026-08-29,Completed
T55989,P22210,A1272,U10905,2026-08-03,2026-08-03,Completed
T55990,P22210,A1272,U10904,2026-09-12,2026-09-18,Completed
T55991,P22211,A1272,U10904,2026-11-11,2026-11-26,Completed
T55992,P22211,A1272,U10904,2026-08-02,,In Progress
T55993,P22211,A1272,U10904,2026-10-14,,In Progress
T55994,P22211,A1272,U10905,2026-09-28,,In Progress
T55995,P22212,A1272,U10904,2026-09-23,,In Progress
T55996,P22212,A1272,U10905,2026-07-19,2026-07-20,Completed
T55997,P22212,A1272,U10905,2026-07-07,2026-07-19,Completed
T55998,P22212,A1272,U10905,2026-08-27,2026-09-08,Completed
T55999,P22212,A1272,U10905,2026-08-03,,In Progress
T56000,P22212,A1272,U10904,2026-07-30,,Open
T56001,P22212,A1272,U10905,2026-05-27,,Open
T56002,P22212,A1272,U10904,2026-09-04,,In Progress
T56003,P22212,A1272,U10905,2026-06-20,2026-06-22,Completed
T56004,P22212,A1272,U10905,2026-08-22,,Open
T56005,P22212,A1272,U10905,2026-09-10,2026-09-30,Completed
T56006,P22212,A1272,U10904,2026-07-16,,Open
T56007,P22212,A1272,U10904,2026-07-13,2026-07-22,Completed
T56008,P22212,A1272,U10904,2026-07-25,2026-08-12,Completed
T56009,P22212,A1272,U10904,2026-09-10,,In Progress
T56010,P22212,A1272,U10904,2026-07-12,,Open
T56011,P22212,A1272,U10904,2026-08-15,2026-08-17,Completed
T56012,P22213,A1272,U10905,2026-07-04,2026-07-18,Completed
T56013,P22213,A1272,U10905,2026-08-29,2026-09-14,Completed
T56014,P22213,A1272,U10904,2026-07-10,2026-07-13,Completed
T56015,P22213,A1272,U10904,2026-10-06,2026-10-11,Completed
T56016,P22213,A1272,U10904,2026-09-21,2026-09-29,Completed
T56017,P22213,A1272,U10904,2026-07-03,,Open
T56018,P22213,A1272,U10904,2026-08-26,2026-09-06,Completed
T56019,P22213,A1272,U10905,2026-07-16,2026-07-27,Completed
T56020,P22213,A1272,U10904,2026-09-10,2026-09-18,Completed
T56021,P22213,A1272,U10905,2026-06-26,,Open
T56022,P22214,A1273,U10906,2026-10-05,2026-10-17,Completed
T56023,P22214,A1273,U10908,2026-09-29,2026-09-29,Completed
T56024,P22214,A1273,U10906,2026-06-30,2026-07-18,Completed
T56025,P22214,A1273,U10909,2026-09-05,2026-09-07,Completed
T56026,P22214,A1273,U10906,2026-09-06,,Open
T56027,P22214,A1273,U10907,2026-08-30,2026-09-07,Completed
T56028,P22215,A1273,U10907,2026-10-05,2026-10-05,Completed
T56029,P22215,A1273,U10906,2026-09-30,,In Progress
T56030,P22215,A1273,U10907,2026-09-20,,Open
T56031,P22215,A1273,U10907,2026-07-26,2026-07-29,Completed
T56032,P22215,A1273,U10908,2026-09-24,2026-09-24,Completed
T56033,P22215,A1273,U10906,2026-10-22,,In Progress
T56034,P22215,A1273,U10909,2026-09-29,,In Progress
T56035,P22215,A1273,U10906,2026-11-02,2026-11-14,Completed
T56036,P22215,A1273,U10907,2026-09-26,2026-09-29,Completed
T56037,P22215,A1273,U10906,2026-09-10,2026-09-15,Completed
T56038,P22215,A1273,U10909,2026-07-31,,In Progress
T56039,P22215,A1273,U10907,2026-09-25,2026-10-09,Completed
T56040,P22215,A1273,U10907,2026-10-17,2026-10-20,Completed
T56041,P22215,A1273,U10909,2026-10-26,2026-10-27,Completed
T56042,P22215,A1273,U10909,2026-09-24,2026-10-03,Completed
T56043,P22215,A1273,U10906,2026-08-02,2026-08-11,Completed
T56044,P22215,A1273,U10906,2026-08-23,2026-08-30,Completed
T56045,P22215,A1273,U10909,2026-09-18,2026-10-05,Completed
T56046,P22215,A1273,U10908,2026-10-08,2026-10-19,Completed
T56047,P22215,A1273,U10908,2026-10-27,2026-11-10,Completed
T56048,P22215,A1273,U10906,2026-10-10,2026-10-22,Completed
T56049,P22215,A1273,U10908,2026-09-21,2026-09-25,Completed
T56050,P22215,A1273,U10908,2026-10-16,2026-10-25,Completed
T56051,P22215,A1273,U10906,2026-09-16,,In Progress
T56052,P22215,A1273,U10909,2026-08-05,2026-08-06,Completed
T56053,P22215,A1273,U10906,2026-09-05,2026-09-07,Completed
T56054,P22215,A1273,U10908,2026-08-06,,In Progress
T56055,P22215,A1273,U10907,2026-07-30,2026-08-17,Completed
T56056,P22215,A1273,U10907,2026-11-21,2026-11-21,Completed
T56057,P22215,A1273,U10907,2026-08-01,2026-08-16,Completed
T56058,P22215,A1273,U10907,2026-08-01,2026-08-04,Completed
T56059,P22215,A1273,U10909,2026-09-27,2026-10-14,Completed
T56060,P22215,A1273,U10908,2026-10-28,,In Progress
T56061,P22215,A1273,U10906,2026-09-10,2026-09-10,Completed
T56062,P22215,A1273,U10906,2026-10-26,2026-10-31,Completed
T56063,P22215,A1273,U10909,2026-07-27,2026-08-07,Completed
T56064,P22215,A1273,U10908,2026-08-01,2026-08-05,Completed
T56065,P22216,A1273,U10907,2026-09-19,2026-09-28,Completed
T56066,P22216,A1273,U10908,2026-10-17,2026-11-01,Completed
T56067,P22216,A1273,U10909,2026-08-26,2026-09-15,Completed
T56068,P22216,A1273,U10906,2026-09-04,2026-09-23,Completed
T56069,P22216,A1273,U10906,2026-08-28,,Open
T56070,P22216,A1273,U10908,2026-08-10,2026-08-12,Completed
T56071,P22216,A1273,U10906,2026-08-07,2026-08-12,Completed
T56072,P22216,A1273,U10907,2026-10-24,2026-11-08,Completed
T56073,P22216,A1273,U10906,2026-09-21,2026-10-10,Completed
T56074,P22216,A1273,U10906,2026-11-15,,In Progress
T56075,P22216,A1273,U10909,2026-10-22,,In Progress
T56076,P22216,A1273,U10907,2026-10-05,2026-10-13,Completed
T56077,P22216,A1273,U10907,2026-10-27,2026-11-10,Completed
T56078,P22216,A1273,U10907,2026-10-31,2026-11-20,Completed
T56079,P22216,A1273,U10907,2026-10-29,2026-11-08,Completed
T56080,P22216,A1273,U10906,2026-10-26,2026-11-02,Completed
T56081,P22216,A1273,U10908,2026-11-25,,In Progress
T56082,P22216,A1273,U10908,2026-10-21,2026-11-03,Completed
T56083,P22216,A1273,U10906,2026-09-16,,In Progress
T56084,P22216,A1273,U10908,2026-10-21,2026-11-04,Completed
T56085,P22216,A1273,U10908,2026-11-09,2026-11-18,Completed
T56086,P22216,A1273,U10909,2026-09-07,2026-09-12,Completed
T56087,P22216,A1273,U10907,2026-09-19,,In Progress
T56088,P22216,A1273,U10908,2026-08-25,2026-09-06,Completed
T56089,P22216,A1273,U10906,2026-10-29,2026-11-17,Completed
T56090,P22216,A1273,U10908,2026-11-11,,Open
T56091,P22216,A1273,U10907,2026-11-08,2026-11-16,Completed
T56092,P22216,A1273,U10907,2026-10-30,2026-11-19,Completed
T56093,P22216,A1273,U10906,2026-08-27,2026-08-28,Completed
T56094,P22216,A1273,U10909,2026-09-11,2026-09-13,Completed
T56095,P22216,A1273,U10908,2026-09-26,,In Progress
T56096,P22217,A1273,U10906,2026-07-10,,In Progress
T56097,P22217,A1273,U10908,2026-06-18,2026-06-29,Completed
T56098,P22217,A1273,U10909,2026-09-11,2026-09-17,Completed
T56099,P22217,A1273,U10906,2026-07-30,,In Progress
T56100,P22217,A1273,U10907,2026-07-11,,Open
T56101,P22217,A1273,U10908,2026-06-09,,Open
T56102,P22217,A1273,U10908,2026-10-02,2026-10-13,Completed
T56103,P22217,A1273,U10909,2026-06-15,,Open
T56104,P22217,A1273,U10908,2026-09-27,2026-10-03,Completed
T56105,P22217,A1273,U10906,2026-07-04,,Open
T56106,P22217,A1273,U10906,2026-08-01,2026-08-20,Completed
T56107,P22217,A1273,U10908,2026-09-10,2026-09-17,Completed
T56108,P22217,A1273,U10909,2026-09-23,2026-10-07,Completed
T56109,P22217,A1273,U10908,2026-09-13,2026-09-26,Completed
T56110,P22217,A1273,U10907,2026-09-13,,In Progress
T56111,P22218,A1273,U10907,2026-10-14,2026-10-26,Completed
T56112,P22218,A1273,U10906,2026-10-12,2026-10-30,Completed
T56113,P22218,A1273,U10909,2026-10-16,2026-11-04,Completed
T56114,P22218,A1273,U10906,2026-09-05,2026-09-17,Completed
T56115,P22218,A1273,U10909,2026-09-16,,In Progress
T56116,P22218,A1273,U10909,2026-07-24,2026-08-05,Completed
T56117,P22218,A1273,U10909,2026-10-16,2026-10-16,Completed
T56118,P22218,A1273,U10907,2026-10-25,2026-11-10,Completed
T56119,P22218,A1273,U10907,2026-08-19,2026-08-29,Completed
T56120,P22218,A1273,U10906,2026-09-11,,Open
T56121,P22218,A1273,U10909,2026-10-16,2026-10-18,Completed
T56122,P22218,A1273,U10908,2026-10-21,2026-11-04,Completed
T56123,P22218,A1273,U10909,2026-08-17,2026-09-05,Completed
T56124,P22218,A1273,U10909,2026-10-02,2026-10-03,Completed
T56125,P22218,A1273,U10909,2026-10-20,2026-10-31,Completed
T56126,P22218,A1273,U10907,2026-09-14,,Open
T56127,P22218,A1273,U10909,2026-08-17,2026-09-05,Completed
T56128,P22218,A1273,U10909,2026-10-10,2026-10-22,Completed
T56129,P22218,A1273,U10908,2026-09-14,2026-09-30,Completed
T56130,P22218,A1273,U10906,2026-07-20,2026-07-28,Completed
T56131,P22218,A1273,U10906,2026-08-13,2026-08-31,Completed
T56132,P22218,A1273,U10907,2026-09-26,2026-09-27,Completed
T56133,P22218,A1273,U10909,2026-09-13,2026-09-14,Completed
T56134,P22218,A1273,U10906,2026-08-06,2026-08-16,Completed
T56135,P22218,A1273,U10906,2026-09-12,,Open
T56136,P22218,A1273,U10909,2026-08-30,2026-09-04,Completed
T56137,P22219,A1273,U10908,2026-07-25,,In Progress
T56138,P22219,A1273,U10909,2026-09-21,,In Progress
T56139,P22219,A1273,U10909,2026-06-24,2026-07-05,Completed
T56140,P22219,A1273,U10906,2026-08-14,,Open
T56141,P22219,A1273,U10908,2026-07-21,2026-07-29,Completed
T56142,P22219,A1273,U10909,2026-07-31,,In Progress
T56143,P22219,A1273,U10907,2026-06-22,,In Progress
T56144,P22219,A1273,U10908,2026-08-30,2026-09-18,Completed
T56145,P22219,A1273,U10907,2026-08-31,2026-09-17,Completed
T56146,P22219,A1273,U10908,2026-08-13,2026-08-19,Completed
T56147,P22219,A1273,U10909,2026-07-12,2026-07-20,Completed
T56148,P22219,A1273,U10909,2026-08-05,,In Progress
T56149,P22219,A1273,U10909,2026-09-24,2026-10-01,Completed
T56150,P22220,A1273,U10909,2026-07-11,,In Progress
T56151,P22220,A1273,U10907,2026-06-19,2026-07-03,Completed
T56152,P22220,A1273,U10909,2026-09-03,2026-09-21,Completed
T56153,P22220,A1273,U10908,2026-06-14,2026-06-17,Completed
T56154,P22220,A1273,U10909,2026-09-24,2026-09-27,Completed
T56155,P22220,A1273,U10909,2026-06-12,,Open
T56156,P22220,A1273,U10909,2026-08-28,2026-08-29,Completed
T56157,P22220,A1273,U10906,2026-09-25,2026-10-11,Completed
T56158,P22220,A1273,U10909,2026-07-18,2026-07-20,Completed
T56159,P22220,A1273,U10906,2026-08-08,,Open
T56160,P22220,A1273,U10907,2026-07-03,2026-07-16,Completed
T56161,P22220,A1273,U10908,2026-08-26,2026-09-08,Completed
T56162,P22220,A1273,U10908,2026-09-23,,In Progress
T56163,P22220,A1273,U10909,2026-08-05,,Open
T56164,P22220,A1273,U10909,2026-08-18,2026-09-04,Completed
T56165,P22220,A1273,U10909,2026-08-25,,In Progress
T56166,P22220,A1273,U10907,2026-09-02,2026-09-12,Completed
T56167,P22221,A1273,U10906,2026-09-13,2026-09-20,Completed
T56168,P22221,A1273,U10908,2026-10-11,2026-10-16,Completed
T56169,P22221,A1273,U10909,2026-07-08,2026-07-15,Completed
T56170,P22221,A1273,U10908,2026-08-13,2026-08-31,Completed
T56171,P22221,A1273,U10906,2026-08-20,2026-08-23,Completed
T56172,P22221,A1273,U10906,2026-09-01,2026-09-07,Completed
T56173,P22221,A1273,U10908,2026-07-05,2026-07-19,Completed
T56174,P22221,A1273,U10906,2026-09-29,2026-10-05,Completed
T56175,P22221,A1273,U10909,2026-09-20,2026-09-28,Completed
T56176,P22221,A1273,U10909,2026-09-25,2026-10-12,Completed
T56177,P22221,A1273,U10909,2026-06-30,2026-07-01,Completed
T56178,P22221,A1273,U10907,2026-10-20,2026-10-24,Completed
T56179,P22221,A1273,U10909,2026-07-17,2026-07-30,Completed
T56180,P22221,A1273,U10909,2026-08-01,,In Progress
T56181,P22221,A1273,U10907,2026-07-18,2026-07-29,Completed
T56182,P22222,A1273,U10907,2026-09-05,2026-09-20,Completed
T56183,P22222,A1273,U10909,2026-09-11,,In Progress
T56184,P22222,A1273,U10908,2026-10-16,2026-10-20,Completed
T56185,P22222,A1273,U10908,2026-06-20,2026-06-30,Completed
T56186,P22222,A1273,U10907,2026-10-05,,Open
T56187,P22222,A1273,U10907,2026-07-31,2026-08-09,Completed
T56188,P22222,A1273,U10906,2026-08-27,2026-09-01,Completed
T56189,P22222,A1273,U10907,2026-10-02,2026-10-20,Completed
T56190,P22222,A1273,U10908,2026-08-24,,In Progress
T56191,P22222,A1273,U10906,2026-10-08,2026-10-23,Completed
T56192,P22222,A1273,U10906,2026-10-14,,In Progress
T56193,P22222,A1273,U10908,2026-09-28,2026-10-15,Completed
T56194,P22222,A1273,U10907,2026-10-07,2026-10-10,Completed
T56195,P22223,A1273,U10909,2026-09-15,2026-10-04,Completed
T56196,P22223,A1273,U10906,2026-07-04,,Open
T56197,P22223,A1273,U10908,2026-06-24,2026-07-03,Completed
T56198,P22223,A1273,U10906,2026-08-15,2026-08-23,Completed
T56199,P22223,A1273,U10906,2026-09-01,2026-09-18,Completed
T56200,P22223,A1273,U10909,2026-07-21,2026-08-04,Completed
T56201,P22223,A1273,U10909,2026-07-25,2026-08-06,Completed
T56202,P22223,A1273,U10909,2026-06-16,,Open
T56203,P22223,A1273,U10907,2026-07-23,2026-07-28,Completed
T56204,P22223,A1273,U10908,2026-08-29,2026-09-05,Completed
T56205,P22223,A1273,U10906,2026-10-13,2026-10-27,Completed
T56206,P22223,A1273,U10909,2026-06-29,,In Progress
T56207,P22223,A1273,U10908,2026-08-16,,In Progress
T56208,P22223,A1273,U10906,2026-09-16,2026-10-03,Completed
T56209,P22223,A1273,U10908,2026-10-11,2026-10-19,Completed
T56210,P22223,A1273,U10908,2026-09-11,2026-09-26,Completed
T56211,P22223,A1273,U10906,2026-09-25,2026-09-30,Completed
T56212,P22223,A1273,U10908,2026-06-26,,In Progress
T56213,P22223,A1273,U10908,2026-07-19,2026-08-01,Completed
T56214,P22223,A1273,U10907,2026-06-26,2026-07-10,Completed
T56215,P22224,A1273,U10908,2026-09-04,2026-09-19,Completed
T56216,P22224,A1273,U10909,2026-09-24,2026-10-11,Completed
T56217,P22224,A1273,U10909,2026-08-18,2026-08-26,Completed
T56218,P22224,A1273,U10909,2026-09-25,2026-09-29,Completed
T56219,P22224,A1273,U10908,2026-10-30,2026-11-04,Completed
